Gare de départ,Date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,daylight_duration
CHAMBERY CHALLES LES EAUX,2022-11-01,9.62125,19.017502,1.0175002,218.4,216.9,1.05,10.365251,49.32,34262.617
CHAMBERY CHALLES LES EAUX,2022-12-01,5.5945835,16.1675,-2.7325,168.5,142.1,18.48,8.759178,34.2,31554.945
CHAMBERY CHALLES LES EAUX,2023-01-01,3.637258,16.567501,-9.7825,164.6,65.9,69.09,12.538134,51.48,32963.457
CHAMBERY CHALLES LES EAUX,2023-02-01,6.282828,16.217499,-2.3325,15.099999,14.099999,0.7,15.856356,56.519997,37364.074
CHAMBERY CHALLES LES EAUX,2023-03-01,8.78504,23.3675,-0.7824998,249.90001,237.50002,8.68,12.245293,60.479996,42904.88
CHAMBERY CHALLES LES EAUX,2023-04-01,10.697778,23.467499,0.16750002,154.5,129.5,17.499998,14.869351,55.079998,48700.62
CHAMBERY CHALLES LES EAUX,2023-05-01,15.758159,25.9175,7.6175003,136.2,136.2,0.0,16.279802,66.6,53673.613
CHAMBERY CHALLES LES EAUX,2023-06-01,21.261806,30.467499,12.4175005,166.70001,166.70001,0.0,10.948973,38.16,56262.836
CHAMBERY CHALLES LES EAUX,2023-07-01,22.702314,35.5175,11.4675,127.40001,127.40001,0.0,22.66857,76.67999,55035.45
CHAMBERY CHALLES LES EAUX,2023-08-01,22.827246,37.5175,10.7675,92.399994,92.399994,0.0,17.193533,60.839996,50704.41
CHAMBERY CHALLES LES EAUX,2023-09-01,20.630903,30.3675,8.967501,108.8,108.8,0.0,12.287555,50.399998,45166.387
CHAMBERY CHALLES LES EAUX,2023-10-01,15.7718,27.017502,6.9675,286.1,286.1,0.0,10.853866,43.199997,39412.727
CHAMBERY CHALLES LES EAUX,2023-11-01,7.1389585,17.3675,-0.2824998,279.4,263.3,11.27,14.003029,50.039997,34294.18
CHAMBERY CHALLES LES EAUX,2023-12-01,5.854597,14.6175,-2.5825,247.6,207.2,28.279999,10.315115,57.239998,31561.732
CHAMBERY CHALLES LES EAUX,2024-01-01,4.8880644,16.0175,-4.1324997,156.4,126.799995,20.72,14.707222,47.16,32938.88
CHAMBERY CHALLES LES EAUX,2024-02-01,8.082514,15.8175,0.26750016,114.2,84.399994,20.86,13.5515,53.28,37410.668
CHAMBERY CHALLES LES EAUX,2024-03-01,9.504798,22.067501,-0.13249993,123.30001,91.5,22.26,16.434305,54.36,43053.934
CHAMBERY CHALLES LES EAUX,2024-04-01,11.4273615,27.6175,-0.5324998,93.1,85.0,5.67,19.08,59.399998,48836.83
CHAMBERY CHALLES LES EAUX,2024-05-01,14.90527,24.217499,5.1175003,223.8,223.8,0.0,13.32,49.32,53776.777
CHAMBERY CHALLES LES EAUX,2024-06-01,19.445139,30.9175,9.9175,149.8,149.8,0.0,13.75558,43.92,56279.63
CHAMBERY CHALLES LES EAUX,2024-07-01,22.620861,34.3675,12.9175005,172.80002,172.80002,0.0,12.413476,51.839996,54958.668
CHAMBERY CHALLES LES EAUX,2024-08-01,23.600967,33.4675,12.8175,53.000004,53.000004,0.0,12.313893,44.28,50577.11
CHAMBERY CHALLES LES EAUX,2024-09-01,16.156042,30.817501,6.4675,241.4,241.4,0.0,16.071491,50.76,45022.31
CHAMBERY CHALLES LES EAUX,2024-10-01,14.956007,25.017502,6.8675003,173.3,173.3,0.0,15.585337,69.12,39273.582
CHAMBERY CHALLES LES EAUX,2024-11-01,8.806875,20.4175,-3.1324997,64.3,57.0,5.11,18.374994,75.96,34187.047
CHAMBERY CHALLES LES EAUX,2024-12-01,4.197943,15.6675005,-3.5324998,137.4,82.700005,38.36,14.05845,65.520004,31544.14
CHAMBERY CHALLES LES EAUX,2025-01-01,4.6779838,18.5175,-3.3325,239.8,210.1,20.789999,12.168319,45.0,33020.93
CHAMBERY CHALLES LES EAUX,2025-02-01,5.9994197,16.9175,-1.8824997,46.7,45.3,0.98,14.059602,48.6,37454.793
CHAMBERY CHALLES LES EAUX,2025-03-01,8.577783,23.3675,-1.2324998,120.4,78.4,29.4,20.060919,64.079994,43006.77
CHAMBERY CHALLES LES EAUX,2025-04-01,12.664654,23.3675,2.3675,154.4,152.7,1.19,11.952054,40.32,48792.895
CHAMBERY CHALLES LES EAUX,2025-05-01,15.469113,30.1175,7.8675003,131.3,131.3,0.0,13.379461,47.519997,53743.906
CHAMBERY CHALLES LES EAUX,2025-06-01,23.133404,35.9175,10.9675,116.299995,116.299995,0.0,13.78029,42.839996,56273.684
CHAMBERY CHALLES LES EAUX,2025-07-01,21.665754,35.5675,9.4175,95.5,95.5,0.0,15.503006,51.48,54984.316
CHAMBERY CHALLES LES EAUX,2025-08-01,23.224356,38.0175,12.8175,77.0,77.0,0.0,12.904882,43.92,50615.668
CHAMBERY CHALLES LES EAUX,2025-09-01,16.43132,27.8675,6.7675,177.0,177.0,0.0,11.203464,38.88,45068.42
CHAMBERY CHALLES LES EAUX,2025-10-01,12.230941,23.9175,5.9675,197.3,197.3,0.0,16.176983,67.67999,39314.902
CHAMBERY CHALLES LES EAUX,2025-11-01,7.4489584,19.517502,-4.0825,162.5,115.600006,32.9,15.073858,55.8,34222.56
CHAMBERY CHALLES LES EAUX,2025-12-01,5.695995,15.9175005,-3.3824997,50.2,48.7,1.05,10.6261,31.319998,31549.088
DIJON VILLE,2018-01-01,6.0607524,12.4,-0.8,167.8,161.0,4.76,39.80565,95.03999,32285.078
DIJON VILLE,2018-02-01,0.38504457,9.65,-9.9,56.1,42.0,9.87,30.85307,62.639996,37010.445
DIJON VILLE,2018-03-01,5.2604837,14.7,-4.55,127.4,115.0,8.68,31.353085,63.36,42913.426
DIJON VILLE,2018-04-01,12.500695,24.3,0.5,67.9,67.9,0.0,33.933697,77.03999,49076.973
DIJON VILLE,2018-05-01,15.546774,25.7,3.3,62.4,62.4,0.0,26.7565,52.92,54384.94
DIJON VILLE,2018-06-01,18.78625,29.8,9.3,43.0,43.0,0.0,28.916763,57.96,57147.258
DIJON VILLE,2018-07-01,22.623789,32.4,11.7,45.8,45.8,0.0,22.180206,43.199997,55798.934
DIJON VILLE,2018-08-01,21.803493,33.65,8.55,29.6,29.6,0.0,33.626774,73.439995,51137.03
DIJON VILLE,2018-09-01,17.95618,29.5,6.1,14.400001,14.400001,0.0,35.141975,74.88,45234.145
DIJON VILLE,2018-10-01,12.853495,23.55,1.05,40.4,38.0,1.68,30.05515,60.479996,39109.656
DIJON VILLE,2018-11-01,6.9846525,18.8,-1.45,81.4,81.3,0.07,29.888672,66.24,33658.125
DIJON VILLE,2018-12-01,4.7498655,12.8,-4.4,100.6,100.2,0.28,35.936943,77.4,30745.91
DIJON VILLE,2019-01-01,1.5616937,7.7,-5.95,53.4,32.0,15.12,32.831135,64.439995,32257.01
DIJON VILLE,2019-02-01,4.9555807,17.65,-3.3,19.0,18.0,0.7,38.197342,80.28,36965.406
DIJON VILLE,2019-03-01,7.844086,17.8,-0.5,51.9,51.2,0.49,42.268967,90.0,42863.76
DIJON VILLE,2019-04-01,9.651945,21.95,-2.15,96.4,96.1,0.21000001,44.639996,88.2,49031.734
DIJON VILLE,2019-05-01,12.000874,23.5,1.1,44.3,44.3,0.0,31.151962,70.56,54350.39
DIJON VILLE,2019-06-01,20.273611,35.5,8.2,72.0,72.0,0.0,36.06474,77.76,57142.562
DIJON VILLE,2019-07-01,22.876143,38.15,13.15,27.5,27.5,0.0,24.696102,51.839996,55823.87
DIJON VILLE,2019-08-01,20.994959,31.95,10.8,44.800007,44.800007,0.0,22.702845,54.719997,51182.07
DIJON VILLE,2019-09-01,17.01507,30.0,6.75,39.9,39.9,0.0,30.811037,65.88,45281.957
DIJON VILLE,2019-10-01,12.94254,23.5,4.85,108.9,108.9,0.0,27.153164,64.799995,39159.47
DIJON VILLE,2019-11-01,6.2911806,16.05,-2.25,91.8,90.9,0.63,26.250393,64.439995,33693.266
DIJON VILLE,2019-12-01,5.354234,14.5,-3.5,111.0,108.700005,1.6099999,42.316463,82.079994,30752.328
DIJON VILLE,2020-01-01,3.7917337,13.3,-3.85,34.6,34.5,0.07,31.222609,76.32,32229.67
DIJON VILLE,2020-02-01,6.51056,14.45,-3.55,81.5,78.6,2.03,40.93882,90.36,37013.84
DIJON VILLE,2020-03-01,7.135081,17.95,-1.6,58.499996,58.199997,0.21000001,39.83006,81.72,43021.24
DIJON VILLE,2020-04-01,13.854306,24.5,-0.35,22.600002,22.600002,0.0,29.964457,66.6,49177.2
DIJON VILLE,2020-05-01,15.136156,25.85,3.6,87.5,87.5,0.0,26.6327,54.0,54461.35
DIJON VILLE,2020-06-01,17.548265,30.55,9.0,80.399994,80.399994,0.0,26.87491,54.0,57161.75
DIJON VILLE,2020-07-01,21.602823,37.6,11.55,8.200001,8.200001,0.0,21.67786,47.88,55741.266
DIJON VILLE,2020-08-01,21.812904,35.0,11.15,78.6,78.6,0.0,23.042812,47.519997,51046.47
DIJON VILLE,2020-09-01,17.721666,30.7,7.2,60.500004,60.500004,0.0,33.91269,66.24,45127.996
DIJON VILLE,2020-10-01,10.584543,19.85,3.25,139.0,139.0,0.0,39.81704,77.76,39011.03
DIJON VILLE,2020-11-01,7.134375,17.55,-2.8,23.699999,23.699999,0.0,26.168804,58.32,33577.137
DIJON VILLE,2020-12-01,4.371707,13.25,-2.1,100.99999,91.7,6.5099998,39.55743,86.76,30732.96
DIJON VILLE,2021-01-01,2.3752015,11.75,-5.2,100.4,78.100006,15.61,33.3792,72.36,32317.613
DIJON VILLE,2021-02-01,5.4207587,17.05,-8.55,68.700005,62.200005,4.55,30.817343,60.479996,37059.914
DIJON VILLE,2021-03-01,6.303293,21.6,-1.8,40.899998,39.2,1.19,37.358566,72.36,42971.12
DIJON VILLE,2021-04-01,8.40257,21.85,-3.0,33.7,32.9,0.56,25.77962,53.639996,49130.062
DIJON VILLE,2021-05-01,11.469691,23.95,1.75,99.799995,99.799995,0.0,37.581657,77.76,54426.875
DIJON VILLE,2021-06-01,19.283472,30.85,10.55,141.5,141.5,0.0,24.162945,62.279995,57155.55
DIJON VILLE,2021-07-01,18.431252,28.6,11.45,133.2,133.2,0.0,28.48326,55.44,55769.883
DIJON VILLE,2021-08-01,18.198387,30.95,10.75,47.8,47.8,0.0,26.826641,54.36,51088.89
DIJON VILLE,2021-09-01,17.535069,28.8,5.55,61.2,61.2,0.0,25.849905,54.719997,45178.45
DIJON VILLE,2021-10-01,10.847917,21.75,0.45,79.399994,79.399994,0.0,39.60818,85.67999,39056.008
DIJON VILLE,2021-11-01,4.8497224,13.9,-1.85,44.6,39.1,3.85,26.208395,55.44,33615.402
DIJON VILLE,2021-12-01,4.062231,13.85,-5.5,96.3,83.6,8.889999,32.736256,61.920002,30738.379
DIJON VILLE,2022-01-01,1.7717069,12.6,-6.3,42.0,36.7,3.71,32.957207,70.2,32285.951
DIJON VILLE,2022-02-01,4.9876485,13.6,-3.6,47.200005,47.200005,0.0,33.672993,65.520004,37015.21
DIJON VILLE,2022-03-01,7.85336,19.5,-3.75,28.399998,28.399998,0.0,30.888754,62.279995,42918.86
DIJON VILLE,2022-04-01,9.999305,20.55,-2.45,54.199997,46.6,5.3200006,39.45738,78.12,49085.25
DIJON VILLE,2022-05-01,16.702957,30.5,5.5,39.8,39.8,0.0,28.99062,57.6,54391.363
DIJON VILLE,2022-06-01,19.985903,34.6,8.7,134.7,134.7,0.0,30.827856,61.199997,57150.52
DIJON VILLE,2022-07-01,22.071573,36.65,10.45,21.9,21.9,0.0,24.144167,47.16,55796.41
DIJON VILLE,2022-08-01,22.206787,36.4,12.75,48.5,48.5,0.0,28.876396,57.239998,51130.62
DIJON VILLE,2022-09-01,15.33118,28.3,5.3,88.100006,88.100006,0.0,25.772078,50.76,45227.047
DIJON VILLE,2022-10-01,14.867809,22.9,7.1,60.300003,60.300003,0.0,27.897097,57.239998,39102.367
DIJON VILLE,2022-11-01,8.089931,16.45,1.7,97.0,96.8,0.14,27.0024,53.639996,33652.242
DIJON VILLE,2022-12-01,3.941129,14.2,-7.35,64.1,62.100002,1.4,27.381308,53.639996,30743.121
DIJON VILLE,2023-01-01,4.071707,14.6,-4.6,51.100002,39.9,7.84,35.132755,73.439995,32258.283
DIJON VILLE,2023-02-01,4.2511163,14.55,-4.7,6.1,5.9,0.14,39.53121,77.4,36968.457
DIJON VILLE,2023-03-01,7.3722444,18.35,-3.3,78.799995,73.7,3.57,38.921646,78.12,42868.555
DIJON VILLE,2023-04-01,9.022153,20.8,-0.65,57.899998,57.899998,0.0,24.216522,49.32,49037.516
DIJON VILLE,2023-05-01,14.655914,25.05,6.45,42.9,42.9,0.0,29.088802,56.519997,54356.63
DIJON VILLE,2023-06-01,20.706041,28.35,12.4,53.7,53.7,0.0,21.980644,50.76,57145.184
DIJON VILLE,2023-07-01,20.264917,34.05,11.9,67.8,67.8,0.0,25.1614,49.68,55821.203
DIJON VILLE,2023-08-01,20.222918,33.15,9.3,43.7,43.7,0.0,37.72965,72.0,51176.297
DIJON VILLE,2023-09-01,19.431736,31.55,7.15,27.9,27.9,0.0,27.748037,53.28,45274.117
DIJON VILLE,2023-10-01,13.919892,25.25,4.2,174.0,174.0,0.0,33.81126,65.159996,39152.16
DIJON VILLE,2023-11-01,7.129236,15.25,-2.45,100.3,99.1,0.84,38.36492,73.799995,33686.07
DIJON VILLE,2023-12-01,5.1588035,12.85,-5.2,68.9,68.9,0.0,30.018473,59.399998,30750.428
DIJON VILLE,2024-01-01,2.8797045,12.3,-6.3,54.000004,51.600002,1.68,31.82082,59.399998,32231.879
DIJON VILLE,2024-02-01,6.9185343,13.8,-1.35,80.9,80.5,0.28,33.441265,65.88,37018.08
DIJON VILLE,2024-03-01,8.485954,19.9,-2.4,100.0,99.700005,0.21,34.726475,64.799995,43027.105
DIJON VILLE,2024-04-01,9.985625,24.7,-0.3,97.50001,97.50001,0.0,31.491255,63.0,49182.75
DIJON VILLE,2024-05-01,13.715054,23.35,4.55,124.700005,124.700005,0.0,23.683512,47.88,54467.43
DIJON VILLE,2024-06-01,17.28125,28.95,7.25,96.3,96.3,0.0,27.971327,54.36,57163.324
DIJON VILLE,2024-07-01,19.475336,32.5,9.7,71.2,71.2,0.0,24.066206,48.96,55738.51
DIJON VILLE,2024-08-01,20.877285,31.85,10.35,37.7,37.7,0.0,27.248457,52.199997,51040.27
DIJON VILLE,2024-09-01,14.99236,29.5,4.4,82.3,82.3,0.0,36.02609,66.96,45120.832
DIJON VILLE,2024-10-01,12.883803,21.35,3.7,119.700005,119.700005,0.0,40.560753,77.76,39003.945
DIJON VILLE,2024-11-01,6.6222916,15.6,-4.1,70.399994,50.0,14.28,34.40826,70.56,33571.254
DIJON VILLE,2024-12-01,2.9043012,11.85,-3.5,57.6,56.4,0.84,35.053814,79.2,30731.479
DIJON VILLE,2025-01-01,3.126546,14.35,-4.55,86.7,86.4,0.21000001,38.160423,77.03999,32320.016
DIJON VILLE,2025-02-01,3.9427826,14.15,-3.8,50.9,50.7,0.14,31.14052,65.159996,37065.254
DIJON VILLE,2025-03-01,7.2893147,17.95,-1.4,61.2,56.4,3.3600001,31.949368,66.96,42976.934
DIJON VILLE,2025-04-01,11.112569,23.15,2.35,62.700005,62.700005,0.0,28.167557,61.56,49135.91
DIJON VILLE,2025-05-01,14.709273,30.75,5.45,37.8,37.8,0.0,23.928492,51.12,54432.12
DIJON VILLE,2025-06-01,21.449236,34.55,8.25,60.200005,60.200005,0.0,22.065973,50.399998,57156.902
DIJON VILLE,2025-07-01,20.154638,36.65,10.15,43.699997,43.699997,0.0,27.788874,63.72,55766.133
DIJON VILLE,2025-08-01,20.586895,37.85,10.45,115.0,115.0,0.0,21.576738,51.48,51081.473
DIJON VILLE,2025-09-01,14.9525,26.6,6.2,110.399994,110.399994,0.0,21.643456,49.32,45169.89
DIJON VILLE,2025-10-01,10.905981,17.35,4.75,101.600006,101.600006,0.0,36.861786,77.03999,39047.96
DIJON VILLE,2025-11-01,6.811042,17.65,-4.35,75.9,73.6,1.61,27.288855,54.719997,33609.316
DIJON VILLE,2025-12-01,4.457729,14.85,-4.2,55.4,54.0,0.98,29.47826,64.439995,30736.809
DOUAI,2018-01-01,6.155511,13.45,0.05,90.3,89.5,0.55999994,50.215805,100.439995,30937.709
DOUAI,2018-02-01,1.2450149,10.3,-7.05,27.9,22.8,3.5700002,33.24498,60.120003,36266.27
DOUAI,2018-03-01,5.402285,15.85,-5.1,86.1,83.3,1.9600002,34.57687,68.03999,42851.293
DOUAI,2018-04-01,12.155277,25.85,3.4,64.200005,64.200005,0.0,29.973106,59.399998,49721.86
DOUAI,2018-05-01,15.238576,26.95,2.75,33.9,33.9,0.0,31.559086,61.920002,55700.727
DOUAI,2018-06-01,17.541529,29.5,6.9,12.0,12.0,0.0,26.019806,51.12,58859.164
DOUAI,2018-07-01,21.693748,34.95,12.7,16.699999,16.699999,0.0,31.942772,59.039997,57312.242
DOUAI,2018-08-01,19.252821,35.4,8.6,55.6,55.6,0.0,29.533169,54.36,52031.664
DOUAI,2018-09-01,15.345764,25.8,2.35,61.9,61.9,0.0,37.038036,78.479996,45434.547
DOUAI,2018-10-01,12.585887,24.9,1.5,41.9,34.1,5.46,32.957207,61.56,38613.004
DOUAI,2018-11-01,7.492778,19.15,-2.85,53.0,53.0,0.0,33.2781,70.56,32494.232
DOUAI,2018-12-01,5.9731855,14.75,-4.15,84.9,84.5,0.28,37.99663,83.88,29183.137
DOUAI,2019-01-01,3.46875,10.3,-9.95,39.0,21.800001,12.04,31.973186,61.199997,30905.814
DOUAI,2019-02-01,6.206622,16.65,-1.4,50.800003,47.100002,2.5900002,44.33996,79.56,36215.805
DOUAI,2019-03-01,8.361962,18.1,-0.65,73.3,73.3,0.0,55.46921,111.24,42796.01
DOUAI,2019-04-01,10.122499,23.45,-2.05,59.2,59.2,0.0,37.938602,73.799995,49671.25
DOUAI,2019-05-01,11.85,21.15,2.35,51.8,51.8,0.0,31.608328,62.279995,55661.473
DOUAI,2019-06-01,17.94993,32.1,7.5,60.2,60.2,0.0,42.192245,77.03999,58853.754
DOUAI,2019-07-01,19.51492,38.65,8.7,29.000002,29.000002,0.0,28.357855,58.32,57340.754
DOUAI,2019-08-01,19.005848,32.0,9.0,36.9,36.9,0.0,36.276142,67.32,52082.28
DOUAI,2019-09-01,15.584375,25.75,6.0,53.8,53.8,0.0,38.58723,72.0,45487.785
DOUAI,2019-10-01,12.640323,23.45,2.55,90.899994,90.899994,0.0,35.261623,72.72,38668.613
DOUAI,2019-11-01,7.0125,14.85,-1.3,68.6,68.6,0.0,39.363655,75.24,32533.963
DOUAI,2019-12-01,5.8930783,14.65,-3.4,87.9,87.9,0.0,39.003136,77.03999,29190.479
DOUAI,2020-01-01,5.7137766,13.2,-3.7,38.9,38.7,0.14,40.23312,79.2,30874.736
DOUAI,2020-02-01,7.4320407,15.1,-1.75,131.2,126.0,3.64,56.045654,110.52,36269.86
DOUAI,2020-03-01,6.9188843,16.1,-2.0,66.9,66.9,0.0,36.982006,70.2,42971.293
DOUAI,2020-04-01,12.215208,23.3,-1.55,19.4,19.4,0.0,30.25928,63.72,49833.992
DOUAI,2020-05-01,13.956451,27.15,2.0,22.0,22.0,0.0,36.84332,71.28,55787.566
DOUAI,2020-06-01,17.346737,30.35,7.1,57.1,57.1,0.0,37.462494,72.72,58875.85
DOUAI,2020-07-01,17.951008,36.3,8.5,41.2,41.2,0.0,34.488674,64.799995,57246.316
