Gare de départ,Date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,daylight_duration
LYON PART DIEU,2025-04-01,12.68757,24.6,2.85,84.200005,84.200005,0.0,25.385744,59.76,48819.477
LYON PART DIEU,2025-05-01,16.446102,31.7,8.0,54.1,54.1,0.0,25.025826,56.88,53797.066
LYON PART DIEU,2025-06-01,23.924097,36.95,11.1,97.600006,97.600006,0.0,22.146585,52.92,56341.715
LYON PART DIEU,2025-07-01,22.63703,37.4,12.3,65.6,65.6,0.0,22.42427,53.639996,55044.63
LYON PART DIEU,2025-08-01,23.472582,39.65,12.4,54.4,54.4,0.0,20.70704,46.44,50651.73
LYON PART DIEU,2025-09-01,16.631319,29.85,7.25,113.0,113.0,0.0,22.76911,52.56,45076.277
LYON PART DIEU,2025-10-01,11.9757395,22.1,6.1,76.8,76.8,0.0,33.151287,70.2,39294.168
LYON PART DIEU,2025-11-01,8.00875,18.35,-3.7,105.3,104.4,0.63,31.048307,66.6,34175.094
LYON PART DIEU,2025-12-01,5.6972446,14.85,-3.35,63.699997,59.899998,2.6600003,22.979452,50.039997,31486.377
MACON LOCHE,2018-01-01,7.256253,13.745501,0.6955,168.9,165.4,2.45,32.058193,73.799995,32713.32
MACON LOCHE,2018-02-01,1.6893244,9.6955,-8.6545,44.3,30.099998,9.940001,28.119204,63.36,37249.375
MACON LOCHE,2018-03-01,6.713242,16.1955,-2.0045,127.799995,122.6,3.6400003,30.472675,68.76,42933.805
MACON LOCHE,2018-04-01,13.622791,25.9455,2.8455,45.199997,45.199997,0.0,33.48,93.6,48870.543
MACON LOCHE,2018-05-01,16.494558,27.595499,6.5455,80.1,80.1,0.0,28.220417,61.56,53967.715
MACON LOCHE,2018-06-01,20.222721,31.595499,11.3455,47.599995,47.599995,0.0,30.25928,67.32,56609.07
MACON LOCHE,2018-07-01,23.860285,34.1955,14.0955,46.0,46.0,0.0,21.461555,47.519997,55321.016
MACON LOCHE,2018-08-01,23.16667,34.6455,9.5955,41.5,41.5,0.0,27.804028,77.03999,50851.406
MACON LOCHE,2018-09-01,19.689598,31.6955,8.0455,15.0,15.0,0.0,26.525429,60.479996,45170.06
MACON LOCHE,2018-10-01,13.778767,26.1955,2.2455,68.3,67.00001,0.90999997,32.402,74.520004,39269.586
MACON LOCHE,2018-11-01,8.324875,19.495499,-0.4045,74.8,74.8,0.0,33.48,75.96,34029.348
MACON LOCHE,2018-12-01,5.6059165,15.245501,-3.3045,82.200005,82.200005,0.0,28.202042,68.03999,31240.402
MACON LOCHE,2019-01-01,2.7653925,8.795501,-4.1545,46.899998,29.9,11.9,29.370352,66.96,32686.436
MACON LOCHE,2019-02-01,5.815217,17.3955,-2.3544998,27.3,26.3,0.7,28.639803,71.28,37206.06
MACON LOCHE,2019-03-01,8.867341,18.8955,-0.4045,43.899998,43.8,0.07,34.92742,79.56,42885.95
MACON LOCHE,2019-04-01,10.987792,23.6955,-0.104499996,86.5,84.6,1.3299999,49.61474,114.84,48827.016
MACON LOCHE,2019-05-01,13.453834,25.845499,3.2455,47.1,47.1,0.0,31.877792,72.0,53934.617
MACON LOCHE,2019-06-01,21.139668,36.6955,7.5955,65.2,65.2,0.0,35.68542,80.28,56604.586
MACON LOCHE,2019-07-01,24.107595,38.8955,14.6955,55.3,55.3,0.0,24.503809,56.88,55344.86
MACON LOCHE,2019-08-01,21.781923,33.1955,12.6455,65.9,65.9,0.0,21.67487,56.519997,50894.684
MACON LOCHE,2019-09-01,18.25168,30.595499,7.0955,35.0,35.0,0.0,24.94413,59.76,45216.125
MACON LOCHE,2019-10-01,14.2213745,24.5455,6.8455,149.2,149.2,0.0,31.68818,93.6,39317.543
MACON LOCHE,2019-11-01,7.511264,17.6955,-1.1545,120.0,108.3,8.190001,25.984917,61.920002,34063.05
MACON LOCHE,2019-12-01,6.338309,17.1455,-1.6044999,104.9,104.6,0.21000001,42.51812,97.92,31246.545
MACON LOCHE,2020-01-01,4.6393847,13.8955,-2.8045,30.599998,30.599998,0.0,29.723444,64.439995,32660.25
MACON LOCHE,2020-02-01,7.5733023,18.0455,-2.2045002,51.399998,49.3,1.47,33.161064,78.84,37252.695
MACON LOCHE,2020-03-01,8.451952,19.5455,-0.6545,49.300003,49.300003,0.0,28.48326,66.24,43037.695
MACON LOCHE,2020-04-01,14.630778,24.0455,0.09549999,34.200005,34.200005,0.0,24.144165,57.96,48966.98
MACON LOCHE,2020-05-01,16.433067,28.995499,5.7455,86.6,86.6,0.0,24.609364,60.479996,54040.902
MACON LOCHE,2020-06-01,18.849318,32.2955,10.5955,76.0,76.0,0.0,21.485697,49.32,56622.895
MACON LOCHE,2020-07-01,23.16035,39.2455,13.4455,30.9,30.9,0.0,20.907913,48.6,55265.87
MACON LOCHE,2020-08-01,23.0832,36.3455,12.1955,68.4,68.4,0.0,24.216522,53.639996,50764.383
MACON LOCHE,2020-09-01,19.013903,32.7455,8.0455,78.7,78.7,0.0,31.700449,72.36,45067.777
MACON LOCHE,2020-10-01,11.625944,19.6455,3.8955002,166.2,166.2,0.0,36.388508,91.079994,39174.633
MACON LOCHE,2020-11-01,8.310639,17.995499,-2.4045,13.000001,13.000001,0.0,25.49908,59.039997,33951.668
MACON LOCHE,2020-12-01,5.321508,13.495501,-2.0045,116.4,109.0,5.18,38.18716,91.439995,31228.027
MACON LOCHE,2021-01-01,3.39261,13.745501,-3.7545,91.9,74.1,12.46,35.543507,88.2,32744.484
MACON LOCHE,2021-02-01,6.8986998,18.845499,-5.8545003,49.600002,48.600002,0.7,27.959742,61.920002,37296.953
MACON LOCHE,2021-03-01,7.695769,23.6455,-0.4045,35.199997,35.199997,0.0,27.666182,67.32,42989.4
MACON LOCHE,2021-04-01,10.228972,23.345499,-1.4545001,41.199997,41.1,0.07,27.729347,64.439995,48921.625
MACON LOCHE,2021-05-01,12.961898,25.6455,3.3455,137.90001,137.90001,0.0,38.65602,90.72,54007.88
MACON LOCHE,2021-06-01,20.503069,31.595499,11.0955,130.8,130.8,0.0,22.007162,63.0,56616.98
MACON LOCHE,2021-07-01,19.806654,30.745499,12.745501,190.4,190.4,0.0,25.045238,56.519997,55293.234
MACON LOCHE,2021-08-01,19.426817,32.0455,11.745501,46.000004,46.000004,0.0,22.406927,51.12,50805.145
MACON LOCHE,2021-09-01,18.579945,29.7955,8.5455,71.6,71.6,0.0,22.805367,53.639996,45116.395
MACON LOCHE,2021-10-01,12.02292,22.3955,3.8955002,87.600006,87.600006,0.0,36.832767,83.520004,39217.934
MACON LOCHE,2021-11-01,5.9750834,14.8955,-0.70449996,68.5,58.7,6.86,23.4,52.92,33988.367
MACON LOCHE,2021-12-01,4.5518174,15.795501,-3.7545,122.0,112.200005,6.8599997,26.459389,59.039997,31233.205
MACON LOCHE,2022-01-01,2.3848817,12.745501,-4.6045003,35.1,30.0,3.57,27.757376,60.839996,32714.158
MACON LOCHE,2022-02-01,6.183595,17.995499,-3.2045002,55.3,55.3,0.0,28.71437,63.0,37253.96
MACON LOCHE,2022-03-01,8.909679,20.0455,-2.3045,38.399998,38.399998,0.0,30.962095,68.76,42939.04
MACON LOCHE,2022-04-01,11.289667,21.4455,-0.8045,63.2,51.899998,7.98,35.036713,75.6,48878.508
MACON LOCHE,2022-05-01,18.177557,32.3955,7.3954997,66.8,66.8,0.0,27.534704,60.839996,53973.867
MACON LOCHE,2022-06-01,21.514595,36.0955,11.8955,141.3,141.3,0.0,29.427662,65.88,56612.18
MACON LOCHE,2022-07-01,23.277084,36.795498,12.6455,4.0,4.0,0.0,21.794127,49.32,55318.6
MACON LOCHE,2022-08-01,23.249195,36.5955,15.3455,47.7,47.7,0.0,23.110205,51.839996,50845.246
MACON LOCHE,2022-09-01,16.913973,29.5455,7.1955,79.4,79.4,0.0,21.313093,48.239998,45163.215
MACON LOCHE,2022-10-01,16.37171,23.845499,7.1454997,75.700005,75.700005,0.0,29.237675,63.36,39262.57
MACON LOCHE,2022-11-01,9.454805,17.7955,2.5455,92.299995,92.299995,0.0,26.121714,57.96,34023.703
MACON LOCHE,2022-12-01,5.2018175,17.245499,-5.2545,92.9,90.9,1.4,34.921856,73.079994,31237.738
MACON LOCHE,2023-01-01,4.9854193,15.8955,-3.1044998,66.8,51.9,10.499999,29.59235,65.159996,32687.654
MACON LOCHE,2023-02-01,4.982405,15.1955,-3.9045,11.200001,11.200001,0.0,37.56786,82.799995,37208.992
MACON LOCHE,2023-03-01,8.542746,19.9455,-2.6044998,85.0,85.0,0.0,31.003918,73.079994,42890.566
MACON LOCHE,2023-04-01,10.549181,24.5455,1.4455,78.4,78.4,0.0,28.36471,57.96,48832.58
MACON LOCHE,2023-05-01,15.752422,26.495499,8.1455,87.4,87.4,0.0,29.714724,64.079994,53940.594
MACON LOCHE,2023-06-01,21.878277,31.4455,12.6455,104.700005,104.700005,0.0,23.83896,52.199997,56607.086
MACON LOCHE,2023-07-01,22.087366,36.6955,11.9455,91.299995,91.299995,0.0,28.185955,61.199997,55342.305
MACON LOCHE,2023-08-01,22.24617,37.3955,10.795501,36.1,36.1,0.0,29.379175,64.799995,50889.137
MACON LOCHE,2023-09-01,20.659735,33.0955,8.745501,61.6,61.6,0.0,26.700743,60.120003,45208.566
MACON LOCHE,2023-10-01,15.375205,27.1955,5.4455,154.3,154.3,0.0,33.71338,68.03999,39310.51
MACON LOCHE,2023-11-01,8.192445,16.1955,-2.5045,120.1,120.1,0.0,34.627434,71.64,34056.15
MACON LOCHE,2023-12-01,5.696844,15.1955,-4.8045,81.5,80.9,0.42,27.288855,57.239998,31244.727
MACON LOCHE,2024-01-01,3.9920728,14.295501,-4.5545,53.899998,47.3,4.69,27.021591,56.16,32662.367
MACON LOCHE,2024-02-01,7.7429137,15.8455,-0.4045,83.0,82.0,0.70000005,35.28,70.2,37256.766
MACON LOCHE,2024-03-01,9.730312,20.845499,0.9455,144.8,143.70001,0.77,39.658867,83.88,43043.348
MACON LOCHE,2024-04-01,11.258486,25.8955,0.19550002,119.299995,119.0,0.21,32.058193,71.28,48972.32
MACON LOCHE,2024-05-01,14.544493,25.345499,6.3954997,151.6,151.6,0.0,26.867676,53.28,54046.727
MACON LOCHE,2024-06-01,18.61043,29.4455,8.495501,144.3,144.3,0.0,25.582806,53.28,56624.4
MACON LOCHE,2024-07-01,21.151346,34.545498,11.995501,123.4,123.4,0.0,24.014996,51.12,55263.234
MACON LOCHE,2024-08-01,22.362972,34.1955,11.4455,49.9,49.9,0.0,28.112288,59.039997,50758.42
MACON LOCHE,2024-09-01,15.969111,29.345499,5.6955,132.20001,132.20001,0.0,30.663992,64.799995,45060.88
MACON LOCHE,2024-10-01,14.473188,22.5455,6.3455,150.4,150.4,0.0,37.34512,84.6,39167.81
MACON LOCHE,2024-11-01,8.071056,16.8955,-0.95449996,60.6,55.7,3.4299998,41.835968,83.88,33946.023
MACON LOCHE,2024-12-01,3.5110915,11.245501,-3.5045,60.7,60.7,0.0,33.44563,65.159996,31226.61
MACON LOCHE,2025-01-01,3.990258,15.795501,-5.7045,134.8,128.1,4.69,36.57501,73.079994,32746.785
MACON LOCHE,2025-02-01,5.237167,14.995501,-3.2545,46.5,46.4,0.07,32.778294,66.24,37302.09
MACON LOCHE,2025-03-01,8.460823,18.6955,-0.5545,55.800003,55.7,0.07,33.11413,69.84,42995.004
MACON LOCHE,2025-04-01,12.311819,23.7955,3.1955,88.49999,88.49999,0.0,29.899511,61.56,48927.25
MACON LOCHE,2025-05-01,15.521374,30.345499,6.1454997,43.7,43.7,0.0,27.185362,56.88,54012.906
MACON LOCHE,2025-06-01,22.776264,36.1455,11.3955,81.2,81.2,0.0,33.833298,69.479996,56618.27
MACON LOCHE,2025-07-01,21.813644,36.6955,11.795501,50.9,50.9,0.0,26.313265,54.0,55289.645
MACON LOCHE,2025-08-01,22.591331,38.5955,11.5955,74.799995,74.799995,0.0,22.022615,52.199997,50798.016
MACON LOCHE,2025-09-01,16.111473,28.745499,7.7955,100.5,100.5,0.0,23.313995,46.44,45108.15
MACON LOCHE,2025-10-01,11.784479,20.595499,4.5955,84.600006,84.600006,0.0,33.948017,70.92,39210.19
MACON LOCHE,2025-11-01,7.9619584,18.845499,-3.1044998,97.100006,95.700005,1.05,34.0885,68.03999,33982.527
MACON LOCHE,2025-12-01,5.581522,15.295501,-3.1044998,60.8,60.100002,0.48999998,30.750511,60.120003,31231.705
MARNE LA VALLEE,2018-01-01,6.905242,13.05,-0.25,155.2,154.0,0.84000003,43.237484,101.88,31619.674
MARNE LA VALLEE,2018-02-01,1.0536458,10.45,-10.15,58.9,33.4,17.85,28.775238,58.679996,36641.453
MARNE LA VALLEE,2018-03-01,6.2088037,16.75,-3.55,85.299995,80.4,3.43,32.47192,63.36,42882.375
MARNE LA VALLEE,2018-04-01,12.5129175,26.2,3.9,71.7,71.7,0.0,37.162045,71.64,49396.39
MARNE LA VALLEE,2018-05-01,15.488374,27.3,4.1,43.199997,43.199997,0.0,28.880886,53.639996,55034.19
MARNE LA VALLEE,2018-06-01,18.462849,31.05,7.4,70.9,70.9,0.0,23.863409,46.079998,57989.023
MARNE LA VALLEE,2018-07-01,22.678831,35.1,13.4,21.699999,21.699999,0.0,27.558228,52.92,56544.426
MARNE LA VALLEE,2018-08-01,20.338509,34.8,7.65,43.9,43.9,0.0,26.400545,53.639996,51579.69
MARNE LA VALLEE,2018-09-01,16.66875,27.95,5.0,36.2,36.2,0.0,40.46919,100.079994,45333.383
MARNE LA VALLEE,2018-10-01,13.256519,25.1,1.75,32.3,32.2,0.07,34.921856,65.520004,38863.113
MARNE LA VALLEE,2018-11-01,7.8586807,18.75,-3.45,77.0,76.200005,0.56,29.47826,59.76,33082.527
MARNE LA VALLEE,2018-12-01,6.154435,14.65,-3.6,101.100006,101.100006,0.0,41.399998,81.36,29975.508
MARNE LA VALLEE,2019-01-01,3.1577287,10.05,-5.35,63.0,33.0,20.999998,30.222849,58.679996,31589.736
MARNE LA VALLEE,2019-02-01,6.2625003,17.75,-2.6,36.9,36.600002,0.21000001,38.50654,79.92,36593.734
MARNE LA VALLEE,2019-03-01,8.469355,18.55,0.2,73.6,73.5,0.07,45.72425,90.72,42829.92
MARNE LA VALLEE,2019-04-01,10.417431,23.4,-1.75,30.199999,30.0,0.14,29.775719,67.67999,49348.5
MARNE LA VALLEE,2019-05-01,12.367271,21.7,0.95,84.2,84.2,0.0,27.595825,59.039997,54997.344
MARNE LA VALLEE,2019-06-01,18.891876,33.3,7.25,77.399994,77.399994,0.0,43.79589,82.079994,57983.984
MARNE LA VALLEE,2019-07-01,21.00457,39.8,10.95,29.5,29.5,0.0,28.467327,55.8,56571.1
MARNE LA VALLEE,2019-08-01,19.900537,32.15,10.6,84.7,84.7,0.0,31.037344,60.120003,51627.477
MARNE LA VALLEE,2019-09-01,16.720833,27.4,6.4,36.3,36.3,0.0,39.140793,81.72,45383.887
MARNE LA VALLEE,2019-10-01,13.003762,24.3,2.75,110.299995,110.299995,0.0,31.018547,60.479996,38915.793
MARNE LA VALLEE,2019-11-01,7.3203473,15.15,-1.2,124.5,122.5,1.4000001,31.667723,66.96,33119.918
MARNE LA VALLEE,2019-12-01,6.1895833,14.75,-2.85,107.3,107.3,0.0,41.60609,83.159996,29982.377
MARNE LA VALLEE,2020-01-01,5.566868,13.25,-3.75,41.100002,41.100002,0.0,36.43655,75.6,31560.568
MARNE LA VALLEE,2020-02-01,7.8955464,16.75,-0.45,126.4,123.1,2.3100002,48.04348,102.6,36644.953
MARNE LA VALLEE,2020-03-01,7.5284944,18.8,-0.85,64.8,64.8,0.0,38.70628,74.159996,42996.234
MARNE LA VALLEE,2020-04-01,13.590208,24.15,-0.95,25.199999,25.199999,0.0,32.59939,68.4,49502.504
MARNE LA VALLEE,2020-05-01,14.99496,27.85,4.15,43.6,43.6,0.0,36.707645,70.92,55115.69
MARNE LA VALLEE,2020-06-01,17.571737,32.35,8.25,46.4,46.4,0.0,31.526215,64.799995,58004.574
MARNE LA VALLEE,2020-07-01,19.743078,37.75,9.4,13.8,13.8,0.0,28.757215,55.44,56482.742
MARNE LA VALLEE,2020-08-01,21.580107,36.9,11.15,42.699997,42.699997,0.0,33.626774,64.079994,51483.605
MARNE LA VALLEE,2020-09-01,17.986807,32.85,9.15,52.699997,52.699997,0.0,34.358788,72.72,45221.254
MARNE LA VALLEE,2020-10-01,11.811828,20.3,4.3,102.4,102.4,0.0,37.34295,84.24,38758.805
MARNE LA VALLEE,2020-11-01,9.05875,18.7,-2.75,25.3,25.3,0.0,34.29838,84.96,32996.34
MARNE LA VALLEE,2020-12-01,5.983199,14.35,-1.0,142.9,142.5,0.28,45.92787,93.6,29961.652
MARNE LA VALLEE,2021-01-01,3.6752687,13.25,-2.9,115.4,104.3,7.77,41.376514,90.0,31654.371
MARNE LA VALLEE,2021-02-01,6.02195,18.4,-6.0,50.7,47.600002,2.17,33.948975,77.03999,36693.855
MARNE LA VALLEE,2021-03-01,6.9819894,23.25,-3.05,47.6,47.1,0.35,39.363655,79.92,42943.305
MARNE LA VALLEE,2021-04-01,8.141042,22.75,-2.95,36.399998,35.899998,0.35000002,26.61323,52.92,49452.6
MARNE LA VALLEE,2021-05-01,11.921169,26.0,2.55,95.4,95.4,0.0,36.147297,68.03999,55078.914
MARNE LA VALLEE,2021-06-01,18.820765,30.95,8.95,78.299995,78.299995,0.0,29.871325,57.6,57997.926
MARNE LA VALLEE,2021-07-01,18.62762,28.4,11.85,98.9,98.9,0.0,35.936943,69.12,56513.348
