Gare de départ,Date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,daylight_duration
ANGOULEME,2022-12-01,6.670564,16.85,-4.3,94.1,88.8,3.7099996,28.551426,56.88,31523.654
ANGOULEME,2023-01-01,6.033535,17.75,-4.5,124.00001,117.00001,4.8999996,38.017094,79.2,32936.234
ANGOULEME,2023-02-01,5.847842,18.1,-3.9,41.300003,41.300003,0.0,32.10667,64.799995,37348.75
ANGOULEME,2023-03-01,9.865188,23.05,-2.75,138.00002,137.90001,0.07,36.862663,81.0,42903.46
ANGOULEME,2023-04-01,11.802987,24.5,-0.25,80.0,80.0,0.0,32.76791,65.520004,48713.652
ANGOULEME,2023-05-01,16.154905,28.7,6.35,64.9,64.9,0.0,28.533264,55.079998,53699.957
ANGOULEME,2023-06-01,21.347155,30.9,13.85,90.5,90.5,0.0,21.659918,41.760002,56296.766
ANGOULEME,2023-07-01,20.59617,32.15,12.7,57.1,57.1,0.0,26.124195,48.96,55065.71
ANGOULEME,2023-08-01,21.84953,38.6,9.7,32.100002,32.100002,0.0,36.23861,68.03999,50722.652
ANGOULEME,2023-09-01,21.332293,36.5,7.6,66.4,66.4,0.0,24.74329,47.88,45170.555
ANGOULEME,2023-10-01,16.291197,30.6,6.5,196.0,196.0,0.0,35.705395,71.28,39402.62
ANGOULEME,2023-11-01,10.258542,18.25,-2.05,193.90001,193.90001,0.0,46.10952,86.399994,34270.676
ANGOULEME,2023-12-01,7.7522173,15.05,-2.75,122.1,122.1,0.0,33.851486,64.439995,31530.459
ANGOULEME,2024-01-01,6.3008738,15.75,-4.65,60.2,58.399998,1.26,35.52527,65.520004,32911.59
ANGOULEME,2024-02-01,8.827658,18.55,-0.05,122.4,122.200005,0.14,40.643345,73.439995,37395.457
ANGOULEME,2024-03-01,9.945295,22.05,0.15,161.8,161.8,0.0,32.569557,68.03999,43052.883
ANGOULEME,2024-04-01,12.089514,25.65,0.5,86.5,86.5,0.0,35.747112,63.72,48850.21
ANGOULEME,2024-05-01,14.134677,26.5,6.8,191.9,191.9,0.0,27.475807,55.079998,53803.41
ANGOULEME,2024-06-01,18.155277,30.2,8.35,99.700005,99.700005,0.0,25.922499,51.48,56313.61
ANGOULEME,2024-07-01,20.532595,36.1,9.1,27.4,27.4,0.0,28.583183,54.0,54988.703
ANGOULEME,2024-08-01,21.21438,37.4,9.8,16.3,16.3,0.0,29.888672,55.8,50595.01
ANGOULEME,2024-09-01,15.982152,24.95,6.25,134.6,134.6,0.0,32.993073,77.4,45026.117
ANGOULEME,2024-10-01,14.791129,24.6,5.65,147.40001,147.40001,0.0,38.156605,77.76,39263.125
ANGOULEME,2024-11-01,10.887777,21.5,0.8,47.100006,47.100006,0.0,42.59463,92.88,34163.25
ANGOULEME,2024-12-01,6.5230513,14.95,-0.85,54.8,54.8,0.0,32.484886,67.67999,31512.818
ANGOULEME,2025-01-01,6.250672,15.35,-4.05,150.6,149.20001,0.97999996,38.96075,82.439995,32993.87
ANGOULEME,2025-02-01,7.7556543,18.05,-1.45,72.5,72.5,0.0,33.31508,69.84,37439.707
ANGOULEME,2025-03-01,9.48703,18.9,-1.4,52.100002,51.9,0.14,30.426388,61.199997,43005.605
ANGOULEME,2025-04-01,13.2694435,24.9,4.2,111.5,111.5,0.0,35.177914,68.76,48806.168
ANGOULEME,2025-05-01,16.177015,32.7,6.8,37.399998,37.399998,0.0,22.468296,48.96,53770.45
ANGOULEME,2025-06-01,22.16868,37.6,11.2,20.7,20.7,0.0,26.85863,59.039997,56307.645
ANGOULEME,2025-07-01,21.906588,36.35,12.85,43.8,43.8,0.0,28.388687,59.399998,55014.426
ANGOULEME,2025-08-01,23.363977,39.7,11.85,79.1,79.1,0.0,28.486101,60.479996,50633.67
ANGOULEME,2025-09-01,16.499166,31.4,8.15,77.9,77.9,0.0,27.047956,56.519997,45072.348
ANGOULEME,2025-10-01,13.682324,23.05,6.05,137.20001,137.20001,0.0,36.20909,83.520004,39304.547
ANGOULEME,2025-11-01,9.722222,20.8,-2.3,106.799995,105.299995,1.05,30.29566,65.88,34198.86
ANGOULEME,2025-12-01,7.514718,16.55,-2.6,81.8,81.8,0.0,32.971455,66.96,31517.78
ANNECY,2018-01-01,4.8424864,13.0775,-1.0724999,286.4,246.6,27.86,20.268991,90.0,32879.332
ANNECY,2018-02-01,1.0051787,11.0775,-8.2725,90.2,61.4,20.23,19.917469,59.039997,37342.29
ANNECY,2018-03-01,5.080188,14.877501,-2.8224998,184.8,147.7,25.97,21.749481,63.0,42941.79
ANNECY,2018-04-01,12.1976385,24.6775,0.57750005,64.0,56.3,5.39,14.168641,56.519997,48790.355
ANNECY,2018-05-01,14.757205,25.8275,5.0275,142.8,142.8,0.0,16.65754,47.88,53806.113
ANNECY,2018-06-01,18.55028,29.4775,9.877501,65.6,65.6,0.0,19.09358,56.88,56401.16
ANNECY,2018-07-01,22.277029,31.8275,13.127501,55.0,55.0,0.0,15.546833,45.719997,55136.137
ANNECY,2018-08-01,21.372326,32.8275,10.627501,111.700005,111.700005,0.0,14.186923,48.96,50740.547
ANNECY,2018-09-01,18.160765,28.0775,7.9275002,44.3,44.3,0.0,18.775301,56.16,45145.18
ANNECY,2018-10-01,12.903979,23.1275,2.8775,97.1,86.299995,7.56,13.698934,54.719997,39331.84
ANNECY,2018-11-01,7.662778,18.8275,-0.37249994,100.9,93.9,4.9,12.682018,41.399998,34173.406
ANNECY,2018-12-01,4.8675537,13.877501,-4.4224997,175.79999,169.09999,4.69,17.026896,68.76,31431.832
ANNECY,2019-01-01,1.406129,9.4775,-3.1724997,82.5,27.699999,38.36,16.923828,59.039997,32852.902
ANNECY,2019-02-01,4.376086,16.7775,-3.7725,87.0,37.6,34.65,22.218153,84.24,37299.645
ANNECY,2019-03-01,6.8391933,17.3775,-3.0225,110.4,94.00001,11.4800005,22.104116,65.159996,42894.637
ANNECY,2019-04-01,9.2941675,23.0275,-3.0724998,100.299995,68.9,21.98,18.486622,69.479996,48747.492
ANNECY,2019-05-01,11.3315325,22.3275,0.27750003,131.1,127.600006,2.45,25.772078,74.88,53773.574
ANNECY,2019-06-01,19.45993,34.2775,9.2775,112.1,112.1,0.0,18.0,66.24,56396.754
ANNECY,2019-07-01,22.39316,36.1275,11.9275,59.9,59.9,0.0,18.806337,55.44,55159.56
ANNECY,2019-08-01,20.76117,32.427498,11.6775,98.9,98.9,0.0,14.404499,48.239998,50783.14
ANNECY,2019-09-01,17.064793,28.6775,9.4275,57.9,57.9,0.0,16.23596,47.16,45190.562
ANNECY,2019-10-01,13.524678,22.8275,5.7775,151.8,151.8,0.0,12.0694,46.079998,39379.08
ANNECY,2019-11-01,6.6884027,16.227499,0.077499986,192.5,172.2,14.21,17.283749,57.6,34206.56
ANNECY,2019-12-01,5.2608333,15.9275,-1.7724999,196.1,154.59999,29.05,14.003028,79.2,31437.865
ANNECY,2020-01-01,3.9322717,12.5275,-2.6724997,59.899998,54.699997,3.64,18.511143,63.72,32827.16
ANNECY,2020-02-01,6.0549426,16.8775,-2.2725,109.2,87.1,15.54,21.09305,81.36,37345.58
ANNECY,2020-03-01,6.9004164,17.7775,-1.7724999,107.7,101.99999,3.9900002,18.218275,71.28,43044.152
ANNECY,2020-04-01,12.584237,21.5775,0.12750006,74.5,74.5,0.0,17.163355,51.12,48885.32
ANNECY,2020-05-01,14.787716,25.8775,5.7275,132.9,132.9,0.0,19.443333,57.96,53878.066
ANNECY,2020-06-01,17.054375,27.7775,9.8275,156.6,156.6,0.0,16.343367,47.88,56414.73
ANNECY,2020-07-01,20.886372,34.7775,10.627501,75.3,75.3,0.0,15.782622,45.36,55081.957
ANNECY,2020-08-01,20.929382,32.427498,11.2775,117.90001,117.90001,0.0,17.283749,52.56,50654.89
ANNECY,2020-09-01,17.12896,27.5775,6.1775002,100.700005,100.700005,0.0,15.124284,50.039997,45044.41
ANNECY,2020-10-01,10.470914,20.8775,2.8274999,199.9,199.6,0.21000001,16.954432,69.479996,39238.316
ANNECY,2020-11-01,7.929861,20.4275,-0.4225,36.7,36.7,0.0,15.876775,47.519997,34097.004
ANNECY,2020-12-01,3.948871,13.2275,-4.0225,177.2,92.0,59.71,15.856356,64.439995,31419.676
ANNECY,2021-01-01,1.717285,11.5275,-4.5225,193.40001,109.3,59.01,13.1041975,58.679996,32909.965
ANNECY,2021-02-01,6.078616,18.2775,-5.7725,86.9,75.5,7.9799995,12.849528,57.6,37389.137
ANNECY,2021-03-01,6.416882,21.8275,-2.4225001,88.1,57.6,21.35,18.36353,68.4,42996.57
ANNECY,2021-04-01,8.525486,21.4275,-3.3224998,107.799995,98.1,6.79,20.008356,59.399998,48840.66
ANNECY,2021-05-01,11.657607,24.9275,1.2775,203.8,203.8,0.0,16.610792,63.36,53845.6
ANNECY,2021-06-01,19.04514,29.0775,10.5775,162.6,162.6,0.0,13.358861,43.199997,56408.92
ANNECY,2021-07-01,19.074812,30.7775,11.877501,300.1,300.1,0.0,15.856356,48.96,55108.84
ANNECY,2021-08-01,18.497728,32.0275,10.877501,122.700005,122.700005,0.0,15.484185,50.399998,50695.01
ANNECY,2021-09-01,17.629236,26.7775,9.2275,84.700005,84.700005,0.0,12.496718,42.48,45092.31
ANNECY,2021-10-01,11.025685,22.8775,2.6775,88.299995,88.299995,0.0,16.62249,50.399998,39280.97
ANNECY,2021-11-01,5.7446527,13.8275,-2.2725,107.2,83.4,16.66,13.039754,41.399998,34133.098
ANNECY,2021-12-01,3.2574732,14.877501,-3.0225,204.1,154.40001,34.859997,13.281023,48.6,31424.762
ANNECY,2022-01-01,2.8088844,14.6775,-3.8224998,56.0,21.9,23.87,15.281989,50.76,32880.152
ANNECY,2022-02-01,4.62564,18.1775,-2.9724998,107.4,88.3,13.440001,14.044615,49.68,37346.805
ANNECY,2022-03-01,7.5234675,18.0775,-0.4225,36.199997,35.1,0.77000004,13.358861,38.88,42946.95
ANNECY,2022-04-01,9.748542,21.1275,-2.6724997,124.600006,98.3,18.410002,18.057508,53.28,48798.2
ANNECY,2022-05-01,16.707743,30.1275,4.4275002,64.8,64.8,0.0,17.294992,48.239998,53812.16
ANNECY,2022-06-01,20.524445,33.6775,8.8775,143.3,143.3,0.0,17.555305,48.239998,56404.207
ANNECY,2022-07-01,22.848267,34.1775,13.377501,29.2,29.2,0.0,16.923828,47.519997,55133.76
ANNECY,2022-08-01,22.675215,35.0275,14.4775,74.2,74.2,0.0,16.854767,47.88,50734.484
ANNECY,2022-09-01,16.043055,28.2275,6.8775,144.8,144.8,0.0,16.394829,45.0,45138.438
ANNECY,2022-10-01,15.32824,23.7775,8.6275,98.7,98.7,0.0,18.844202,59.76,39324.926
ANNECY,2022-11-01,8.632709,17.8275,1.1275,205.1,204.6,0.35000002,13.089354,42.12,34167.855
ANNECY,2022-12-01,4.8140593,15.627501,-3.6724997,160.2,136.7,16.45,13.18308,40.68,31429.215
ANNECY,2023-01-01,3.0629168,15.6775,-8.7725,107.9,59.300003,34.02,14.84318,52.92,32854.098
ANNECY,2023-02-01,4.4489284,14.7275,-3.4224997,12.1,10.700001,0.98,24.387177,68.4,37302.527
ANNECY,2023-03-01,7.457406,21.5275,-2.2725,195.5,186.3,6.4399996,16.641972,58.679996,42899.184
ANNECY,2023-04-01,9.023194,21.4275,-0.5724999,165.8,145.40001,14.280001,16.56,51.48,48752.973
ANNECY,2023-05-01,14.148199,24.4775,4.5275,94.3,94.3,0.0,21.986542,63.0,53779.453
ANNECY,2023-06-01,19.927294,29.6775,11.627501,99.6,99.6,0.0,15.484185,45.0,56399.207
ANNECY,2023-07-01,21.600687,35.4775,11.877501,153.0,153.0,0.0,18.486622,64.079994,55157.047
ANNECY,2023-08-01,21.891949,37.3275,10.377501,84.700005,84.700005,0.0,25.006397,65.159996,50777.68
ANNECY,2023-09-01,19.460278,29.7275,8.0775,102.4,102.4,0.0,12.758432,37.079998,45183.12
ANNECY,2023-10-01,14.691075,26.1275,6.6275,242.9,242.9,0.0,16.29174,40.68,39372.15
ANNECY,2023-11-01,6.76868,15.4775,-1.0724999,257.1,241.3,11.059999,20.892412,51.839996,34199.77
ANNECY,2023-12-01,4.880054,13.0775,-3.5724998,223.1,191.7,21.980001,14.186923,36.719997,31436.08
ANNECY,2024-01-01,3.9869087,14.1775,-4.3224998,147.4,124.99999,15.75,19.134262,51.48,32829.24
ANNECY,2024-02-01,6.94194,14.4775,-0.3225,105.9,92.600006,9.31,16.808569,42.839996,37349.59
ANNECY,2024-03-01,8.251357,20.7275,-0.97249997,141.8,119.3,15.75,20.88,58.679996,43049.723
ANNECY,2024-04-01,10.058125,25.6775,-0.07249999,120.3,109.200005,7.77,22.553936,55.44,48890.582
ANNECY,2024-05-01,13.664732,23.3775,4.3275,247.0,247.0,0.0,19.134262,48.96,53883.79
ANNECY,2024-06-01,18.115139,29.7775,8.1775,130.8,130.8,0.0,18.448023,46.8,56416.207
ANNECY,2024-07-01,21.144032,33.0275,11.9775,146.79999,146.79999,0.0,13.397612,40.68,55079.367
ANNECY,2024-08-01,22.327368,32.0775,13.0775,42.8,42.8,0.0,15.328561,41.760002,50649.023
ANNECY,2024-09-01,15.173334,30.2775,4.8775,200.9,200.9,0.0,20.163212,50.76,45037.61
ANNECY,2024-10-01,13.607069,22.5275,6.0275,150.40001,150.40001,0.0,19.800817,49.32,39231.598
ANNECY,2024-11-01,7.564514,18.3275,-2.0724998,85.09999,69.700005,10.78,25.282791,70.56,34091.453
ANNECY,2024-12-01,3.45539,12.7775,-1.3224999,106.6,78.2,19.88,20.899387,59.039997,31418.283
ANNECY,2025-01-01,3.865269,17.1775,-3.8224998,218.70001,207.70001,7.7,18.06199,47.519997,32912.227
ANNECY,2025-02-01,4.7832294,16.227499,-3.0724998,39.7,38.899998,0.56,17.640919,46.44,37394.19
ANNECY,2025-03-01,7.4846234,22.4275,-1.1725,76.1,58.700005,12.18,24.592243,63.36,43002.09
ANNECY,2025-04-01,11.242431,22.5275,1.5275,146.79999,144.9,1.3299999,16.215992,43.199997,48846.195
ANNECY,2025-05-01,14.297998,29.2775,5.9275002,103.200005,103.200005,0.0,17.40424,45.36,53850.54
ANNECY,2025-06-01,21.699097,34.3275,9.1275,151.20001,151.20001,0.0,18.072752,51.12,56410.19
ANNECY,2025-07-01,20.435228,33.7275,9.2775,132.7,132.7,0.0,18.22361,48.6,55105.316
ANNECY,2025-08-01,21.907675,36.8775,10.9275,92.100006,92.100006,0.0,16.188995,43.92,50687.996
ANNECY,2025-09-01,15.610278,26.7775,6.9775,193.4,193.4,0.0,12.708815,35.28,45084.18
ANNECY,2025-10-01,11.115269,22.5275,5.2775,210.79999,210.79999,0.0,21.286474,67.32,39273.336
ANNECY,2025-11-01,6.492986,18.7275,-4.7725,198.29999,156.4,29.330002,18.416384,47.88,34127.36
ANNECY,2025-12-01,4.6870427,14.9275,-3.2224998,38.899998,35.3,2.5200002,12.647482,32.399998,31423.29
ARRAS,2018-01-01,6.007863,13.15,-0.4,85.9,84.2,1.19,54.159363,100.079994,30971.318
ARRAS,2018-02-01,1.1965773,10.45,-7.35,27.699999,22.6,3.57,35.728977,63.36,36284.684
ARRAS,2018-03-01,5.2367606,15.9,-5.5,81.5,77.2,3.0100002,35.232212,69.12,42852.805
ARRAS,2018-04-01,11.853681,25.3,3.3,48.9,48.9,0.0,30.758411,59.399998,49705.867
ARRAS,2018-05-01,14.745296,26.8,2.9,40.8,40.8,0.0,33.81126,63.0,55667.85
ARRAS,2018-06-01,17.060625,28.85,7.05,13.700001,13.700001,0.0,26.282465,48.96,58816.09
ARRAS,2018-07-01,21.282393,33.95,12.6,23.599998,23.599998,0.0,28.551426,52.92,57274.31
ARRAS,2018-08-01,18.790257,34.3,9.1,56.9,56.9,0.0,31.353085,56.519997,52009.434
ARRAS,2018-09-01,15.183333,25.65,3.6,64.0,64.0,0.0,38.183765,78.12,45429.574
ARRAS,2018-10-01,12.513038,24.95,1.45,36.0,30.6,3.78,34.94968,62.639996,38625.266
ARRAS,2018-11-01,7.3534718,18.8,-2.45,49.8,49.699997,0.07,36.102455,71.64,32523.186
ARRAS,2018-12-01,5.9410615,14.3,-4.5,79.2,78.6,0.42,41.742928,86.03999,29222.258
ARRAS,2019-01-01,3.363172,10.4,-9.3,40.8,21.1,13.789998,33.847656,60.479996,30939.52
ARRAS,2019-02-01,6.1321425,16.4,-1.1,38.899998,35.2,2.5900002,44.068764,79.92,36234.355
ARRAS,2019-03-01,8.206922,17.7,0.3,78.3,78.3,0.0,64.456085,114.12,42797.664
ARRAS,2019-04-01,9.751875,23.0,-2.5,46.399998,46.199997,0.14,41.085762,76.32,49655.395
ARRAS,2019-05-01,11.663844,20.95,2.4,44.0,44.0,0.0,32.48788,65.159996,55628.72
ARRAS,2019-06-01,17.50875,31.7,7.15,52.7,52.7,0.0,46.12638,81.72,58810.703
ARRAS,2019-07-01,19.169622,37.35,8.85,29.899998,29.899998,0.0,32.427986,59.76,57302.73
ARRAS,2019-08-01,18.891195,32.05,9.45,30.099998,30.099998,0.0,40.991024,72.0,52059.914
ARRAS,2019-09-01,15.537778,25.65,7.0,56.5,56.5,0.0,40.7373,80.28,45482.68
ARRAS,2019-10-01,12.492541,23.15,2.85,70.1,70.1,0.0,38.939953,75.96,38680.73
ARRAS,2019-11-01,6.996667,14.55,-1.1,70.399994,70.399994,0.0,44.867325,81.72,32562.799
ARRAS,2019-12-01,5.8626347,14.0,-2.9,88.5,88.5,0.0,40.46919,75.96,29229.574
ARRAS,2020-01-01,5.6657257,12.95,-3.65,36.899998,36.899998,0.0,44.155434,80.28,30908.54
ARRAS,2020-02-01,7.2670255,14.7,-1.4,138.0,130.5,5.25,59.408726,115.2,36288.273
ARRAS,2020-03-01,6.7393813,15.75,-2.05,64.3,64.200005,0.07,39.95351,72.0,42972.504
ARRAS,2020-04-01,11.960903,22.85,-1.8,25.199999,25.199999,0.0,32.47591,68.03999,49817.703
ARRAS,2020-05-01,13.867338,26.4,2.0,25.2,25.2,0.0,40.643345,74.520004,55754.42
ARRAS,2020-06-01,17.057152,30.45,6.7,38.4,38.4,0.0,40.57952,73.799995,58832.727
ARRAS,2020-07-01,17.727957,36.4,8.1,36.6,36.6,0.0,35.88822,65.520004,57208.598
ARRAS,2020-08-01,20.395632,34.5,10.55,65.9,65.9,0.0,40.78182,71.64,51907.945
ARRAS,2020-09-01,16.59736,31.9,8.45,62.600002,62.600002,0.0,39.595085,69.479996,45311.67
ARRAS,2020-10-01,11.611021,20.05,5.45,105.5,105.5,0.0,49.293716,86.76,38515.457
ARRAS,2020-11-01,9.020416,18.45,0.25,31.800001,31.800001,0.0,41.266743,87.12,32431.865
ARRAS,2020-12-01,5.7696238,13.65,-2.35,91.1,90.9,0.14,50.298325,88.2,29207.49
ARRAS,2021-01-01,3.1382391,11.45,-3.65,135.6,119.3,11.410001,52.27443,100.439995,31008.168
ARRAS,2021-02-01,4.977009,17.75,-7.15,43.4,41.8,1.12,36.04497,63.72,36339.95
ARRAS,2021-03-01,6.6176076,22.05,-3.8,43.5,43.5,0.0,51.801235,96.12,42916.863
ARRAS,2021-04-01,6.525625,19.45,-3.25,21.4,21.1,0.21000001,29.574827,54.719997,49765.105
ARRAS,2021-05-01,11.229235,24.05,0.8,91.9,91.9,0.0,45.725666,81.72,55715.355
ARRAS,2021-06-01,17.422638,28.95,8.85,132.70001,132.70001,0.0,30.096085,57.96,58825.613
ARRAS,2021-07-01,17.630915,25.9,11.0,70.2,70.2,0.0,42.664177,80.28,57241.203
ARRAS,2021-08-01,16.79039,25.55,11.0,47.1,47.1,0.0,32.664917,64.799995,51955.484
ARRAS,2021-09-01,17.066458,27.9,7.85,19.6,19.6,0.0,29.215502,61.199997,45367.71
ARRAS,2021-10-01,11.638509,20.25,3.95,97.5,97.5,0.0,44.211166,78.84,38565.527
ARRAS,2021-11-01,6.6929164,12.7,-1.0,28.5,25.099998,2.38,32.409996,55.079998,32475.014
ARRAS,2021-12-01,5.929167,14.1,-3.8,70.0,66.1,2.73,44.360413,78.12,29213.668
ARRAS,2022-01-01,4.110484,13.4,-2.8,53.8,51.3,1.75,41.688557,71.64,30972.303
ARRAS,2022-02-01,6.6686754,13.25,-2.6,56.600002,55.800003,0.56,57.176563,107.27999,36290.008
ARRAS,2022-03-01,7.9571238,17.95,-2.65,15.299999,15.299999,0.0,33.449017,61.199997,42858.84
ARRAS,2022-04-01,9.898958,20.2,-2.95,18.4,15.099999,2.31,49.426308,84.96,49715.11
ARRAS,2022-05-01,14.541466,26.65,2.75,41.2,41.2,0.0,37.83941,68.4,55675.13
ARRAS,2022-06-01,17.332848,33.85,6.15,69.6,69.6,0.0,33.332577,59.399998,58819.836
ARRAS,2022-07-01,19.659275,37.9,9.6,20.1,20.1,0.0,31.1374,57.239998,57271.434
ARRAS,2022-08-01,20.729235,32.7,10.15,13.5,13.5,0.0,29.620802,55.8,52002.25
ARRAS,2022-09-01,15.366667,27.4,4.55,77.700005,77.700005,0.0,34.98674,60.120003,45421.688
ARRAS,2022-10-01,14.226479,21.9,2.75,44.8,44.8,0.0,36.663483,70.2,38617.15
ARRAS,2022-11-01,9.059652,16.05,2.7,71.6,71.6,0.0,43.11141,78.12,32516.557
ARRAS,2022-12-01,3.8020163,16.0,-5.4,93.00001,89.8,2.2400002,43.70257,75.6,29219.074
ARRAS,2023-01-01,5.377016,14.95,-3.85,72.1,70.9,0.84000003,41.251034,72.36,30940.957
ARRAS,2023-02-01,5.5764136,11.5,-4.25,6.6000004,6.4,0.14,40.257275,68.76,36237.758
ARRAS,2023-03-01,7.6221776,16.95,-2.9,122.299995,121.7,0.42,48.46648,82.079994,42802.99
ARRAS,2023-04-01,8.423472,16.3,-1.85,78.6,78.6,0.0,43.237484,73.439995,49661.85
ARRAS,2023-05-01,12.863172,23.25,3.0,52.999996,52.999996,0.0,27.757376,49.32,55635.785
ARRAS,2023-06-01,19.152777,29.6,9.55,34.4,34.4,0.0,26.642431,48.96,58813.715
ARRAS,2023-07-01,18.406519,29.4,10.95,93.6,93.6,0.0,35.27449,64.439995,57299.69
ARRAS,2023-08-01,18.118818,27.75,10.05,72.1,72.1,0.0,40.03938,69.12,52053.45
ARRAS,2023-09-01,18.803263,31.95,9.55,63.0,63.0,0.0,36.71294,64.799995,45473.965
ARRAS,2023-10-01,13.794489,24.95,2.1,87.700005,87.700005,0.0,39.622902,70.56,38672.598
ARRAS,2023-11-01,8.209791,15.9,0.85,114.6,114.6,0.0,60.43927,104.76,32554.686
ARRAS,2023-12-01,6.9758735,12.75,-5.25,72.1,65.7,4.48,43.63283,74.520004,29227.402
ARRAS,2024-01-01,3.4488575,12.7,-6.2,56.899998,43.6,9.31,50.938408,87.84,30911.041
ARRAS,2024-02-01,8.365302,16.6,1.5,110.8,109.5,0.90999997,46.34502,83.159996,36293.0
ARRAS,2024-03-01,8.525873,17.6,-0.35,95.3,95.100006,0.14,43.17899,76.67999,42979.02
ARRAS,2024-04-01,10.469167,22.3,-0.3,73.3,73.1,0.14,44.140755,78.479996,49823.9
ARRAS,2024-05-01,14.011156,24.8,5.5,99.8,99.8,0.0,29.46947,53.28,55761.316
ARRAS,2024-06-01,15.220487,28.2,6.0,70.6,70.6,0.0,38.3176,65.520004,58834.54
ARRAS,2024-07-01,18.424599,31.15,9.95,58.8,58.8,0.0,41.235325,72.0,57205.46
ARRAS,2024-08-01,19.546034,35.0,11.8,79.5,79.5,0.0,39.724167,66.96,51901.0
ARRAS,2024-09-01,15.527638,30.4,4.75,80.6,80.6,0.0,39.240414,68.03999,45303.715
ARRAS,2024-10-01,12.553092,23.15,3.8,86.799995,86.799995,0.0,35.7675,61.920002,38507.56
ARRAS,2024-11-01,7.7472224,17.5,-0.6,73.7,72.0,1.19,42.82714,79.92,32425.229
ARRAS,2024-12-01,5.928091,13.6,-2.1,45.0,45.0,0.0,38.255825,79.92,29205.797
ARRAS,2025-01-01,3.1115592,12.5,-4.6,167.6,145.5,15.469999,40.79016,88.2,31010.889
ARRAS,2025-02-01,4.1544642,17.05,-3.6,40.500004,40.0,0.35000002,31.994463,59.76,36345.914
ARRAS,2025-03-01,7.352285,17.95,-1.85,11.4,11.099999,0.21000001,24.13477,48.96,42923.324
ARRAS,2025-04-01,11.74625,25.75,1.0,27.4,27.4,0.0,27.964956,58.679996,49771.63
ARRAS,2025-05-01,14.255646,27.7,4.35,36.2,36.2,0.0,33.218166,65.88,55721.305
ARRAS,2025-06-01,18.631874,31.0,8.3,50.3,50.3,0.0,33.34278,64.079994,58827.168
ARRAS,2025-07-01,19.246908,34.85,10.6,67.8,67.8,0.0,27.611084,57.96,57236.926
ARRAS,2025-08-01,19.120768,33.3,8.4,18.0,18.0,0.0,29.025244,56.519997,51947.168
ARRAS,2025-09-01,15.285277,30.05,5.95,41.6,41.6,0.0,40.44997,83.159996,45358.203
ARRAS,2025-10-01,12.235753,18.3,4.05,66.1,66.1,0.0,46.411385,85.32,38556.57
ARRAS,2025-11-01,8.340764,16.85,-3.8,71.1,63.7,5.1800003,30.009838,54.36,32468.152
ARRAS,2025-12-01,6.0830646,14.25,-4.6,42.100002,42.100002,0.0,33.48,61.56,29211.879
AVIGNON TGV,2018-01-01,9.520026,18.45,1.25,134.8,134.8,0.0,39.751892,78.12,33617.715
AVIGNON TGV,2018-02-01,4.780729,16.95,-5.55,34.2,31.0,2.2400002,44.067295,78.84,37757.492
AVIGNON TGV,2018-03-01,9.591734,19.3,0.0,89.6,88.8,0.56,51.54164,94.67999,42977.902
AVIGNON TGV,2018-04-01,15.120486,26.8,3.75,114.9,114.9,0.0,40.762745,73.799995,48432.723
AVIGNON TGV,2018-05-01,17.590725,28.75,6.9,158.5,158.5,0.0,46.8,85.67999,53088.32
AVIGNON TGV,2018-06-01,22.239653,32.9,14.55,51.600002,51.600002,0.0,49.367275,91.079994,55481.043
AVIGNON TGV,2018-07-01,26.97574,36.7,19.55,7.2000003,7.2000003,0.0,34.925568,65.159996,54316.363
AVIGNON TGV,2018-08-01,25.488844,37.6,15.0,72.899994,72.899994,0.0,34.404022,64.439995,50246.656
AVIGNON TGV,2018-09-01,22.257292,33.3,12.5,7.7,7.7,0.0,47.357452,87.479996,45034.32
AVIGNON TGV,2018-10-01,16.103495,26.2,3.6,167.40001,167.40001,0.0,52.279385,96.84,39610.44
AVIGNON TGV,2018-11-01,11.4059725,20.6,2.85,175.8,175.8,0.0,39.626175,71.28,34815.17
AVIGNON TGV,2018-12-01,7.625807,16.7,-0.55,32.4,32.4,0.0,46.579323,84.96,32281.615
AVIGNON TGV,2019-01-01,5.2152553,12.8,-0.9,8.900001,8.500001,0.28,54.09711,97.2,33593.285
AVIGNON TGV,2019-02-01,7.910268,20.55,-2.0,40.000004,40.000004,0.0,56.561256,104.76,37717.812
AVIGNON TGV,2019-03-01,11.701277,23.3,3.2,9.599999,9.599999,0.0,60.53247,111.24,42933.895
AVIGNON TGV,2019-04-01,13.163472,26.9,3.25,72.9,72.9,0.0,47.67248,87.12,48392.81
AVIGNON TGV,2019-05-01,16.628899,28.7,6.5,33.1,33.1,0.0,58.245506,107.64,53058.23
AVIGNON TGV,2019-06-01,23.303194,41.65,11.05,34.0,34.0,0.0,37.938602,71.28,55476.996
AVIGNON TGV,2019-07-01,27.169085,37.95,18.2,13.1,13.1,0.0,42.73702,84.96,54337.96
AVIGNON TGV,2019-08-01,25.740322,35.95,16.25,11.3,11.3,0.0,42.51812,75.6,50286.234
AVIGNON TGV,2019-09-01,21.209097,32.9,13.05,113.1,113.1,0.0,42.17535,79.92,45076.67
AVIGNON TGV,2019-10-01,17.009947,25.6,9.5,155.3,155.3,0.0,45.680298,84.6,39654.465
